lat-long,fsq_id,cat_id,category_name,categories,name,address,city,country,popularity
"41.87474885079,-87.6864452757",56439c29cd109915f7fa32d5,19002.0,Bike Rental,"[{'id': 19002, 'name': 'Bike Rental', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Divvy Station,"2395 W Monroe St (Western Ave & Monroe St), Chicago, IL 60612",Chicago,US,
"41.87474885079,-87.6864452757",81517c5805f2449ce0929d83,16032.0,Park,"[{'id': 16032, 'name': 'Park', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/parks_outdoors/park_', 'suffix': '.png'}}]",Major Taylor Bike Trail,"83 S Western Ave, Chicago, IL 60612",Chicago,US,
"41.87474885079,-87.6864452757",1d3528ba5b2b48170d627cc3,17119.0,Bicycle Store,"[{'id': 17119, 'name': 'Bicycle Store', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/bikeshop_', 'suffix': '.png'}}]",Working Bikes Cooperative,"1125 S Western Ave, Chicago, IL 60612",Chicago,US,
"41.80183164049,-87.645213904",5826451029b4012f487f54d8,19054.0,Public Transportation,"[{'id': 19054, 'name': 'Public Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/taxi_', 'suffix': '.png'}}]",174 U. of Chicago/Garfield Stations,"Garfield Red E, Chicago, IL 60637",Chicago,US,
"41.794982,-87.633124",4b451c9cf964a520080526e3,19046.0,Metro Station,"[{'id': 19046, 'name': 'Metro Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/subway_', 'suffix': '.png'}}]",Garfield station,"220 W Garfield Blvd (at Dan Ryan Expy), Chicago, IL 60609",Chicago,US,
"41.794982,-87.633124",5826451029b4012f487f54d8,19054.0,Public Transportation,"[{'id': 19054, 'name': 'Public Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/taxi_', 'suffix': '.png'}}]",174 U. of Chicago/Garfield Stations,"Garfield Red E, Chicago, IL 60637",Chicago,US,
"41.79292964599,-87.6449900565",5826451029b4012f487f54d8,19054.0,Public Transportation,"[{'id': 19054, 'name': 'Public Transportation', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/taxi_', 'suffix': '.png'}}]",174 U. of Chicago/Garfield Stations,"Garfield Red E, Chicago, IL 60637",Chicago,US,
"41.77938114228,-87.6446208145",af82c408828b460266caea7d,11000.0,Business and Professional Services,"[{'id': 11000, 'name': 'Business and Professional Services', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/default_', 'suffix': '.png'}}]",63rd & Halsted l Station Currency Exchange,"743 W 63rd St, Chicago, IL 60621",Chicago,US,
"41.77938114228,-87.6446208145",fdc5e191004f4bfcef4e57ac,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Halsted station,"Chicago, IL 60621",Chicago,US,
"41.75182,-87.565211",4e4dcd227d8bd425e479978a,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Gas Station,"76 Exchange, Chicago, IL 60649",Chicago,US,
"41.75182,-87.565211",4e9cb6ee5c5c1734ef44effa,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Amstar Gas Station,"2352 E 75th St, Chicago, IL 60649",Chicago,US,
"42.058239,-87.677432",5c0222fa15173e002c6d252c,13032.0,"Cafes, Coffee, and Tea Houses","[{'id': 13032, 'name': 'Cafes, Coffee, and Tea Houses', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/food/default_', 'suffix': '.png'}}]",BrewBike,"1970 Campus Dr, Evanston, IL 60208",Evanston,US,
"42.058239,-87.677432",78e87d79ee6e4af6d43f32a8,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"2311 N Campus Dr, Evanston, IL 60208",Evanston,US,
"42.058239,-87.677432",5c4a6276742a49b6444c1df4,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Foster station,"900 Foster Street, Evanston , 60201, United States, Evanston, IL 60201",Evanston,US,
"42.058239,-87.677432",9d5b6e43587f4b9b53b84e66,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"2100 Ridge Ave, Evanston, IL 60201",Evanston,US,
"42.058239,-87.677432",72309437726d45dee7a23d31,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",Central station,"1022 Central St, Evanston, IL 60201",Evanston,US,
"42.058239,-87.677432",c4b565f5c59a42ed132c5225,19006.0,Electric Vehicle Charging Station,"[{'id': 19006, 'name': 'Electric Vehicle Charging Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/automotive_', 'suffix': '.png'}}]",Electric Charging Station,"1850 Campus Dr, Evanston, IL 60208",Evanston,US,
"41.750794,-87.624424",cf235f462dac416c5e6f4864,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",79th Red Line Station,"15 W 79th St, Chicago, IL 60620",Chicago,US,
"41.756971,-87.624621",cf235f462dac416c5e6f4864,19047.0,Rail Station,"[{'id': 19047, 'name': 'Rail Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/travel/trainstation_', 'suffix': '.png'}}]",79th Red Line Station,"15 W 79th St, Chicago, IL 60620",Chicago,US,
"41.75849,-87.60641",4d253ae51d9fa1cdab5a3e09,19007.0,Fuel Station,"[{'id': 19007, 'name': 'Fuel Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/shops/gas_', 'suffix': '.png'}}]",Clark Gas Station,"7283 S South Chicago Ave, Chicago, IL 60619",Chicago,US,
"41.75849,-87.60641",4d2cb401b818a35d10b9ba8a,12072.0,Police Station,"[{'id': 12072, 'name': 'Police Station', 'icon': {'prefix': 'https://ss3.4sqi.net/img/categories_v2/building/government_policestation_', 'suffix': '.png'}}]",Chicago Police Station 3rd District,"7040 S Cottage Grove Ave, Chicago, IL 60637",Chicago,US,
